Hour,droughts_tweets,droughts_spike,heatwaves_tweets,heatwaves_spike,floods_tweets,floods_spike
2009-11-18 09,,,4.0,1.0,,
2009-11-18 18,,,1.0,0.0,,
2009-11-18 20,,,1.0,0.0,,
2009-11-19 00,,,1.0,0.0,,
2009-11-19 09,,,3.0,0.0,1.0,0.0
2009-11-19 10,,,3.0,0.0,,
2009-11-19 11,,,1.0,0.0,,
2009-11-20 06,,,10.0,1.0,1.0,0.0
2009-11-21 05,,,1.0,0.0,,
2009-11-21 13,,,1.0,0.0,1.0,0.0
2009-11-21 14,,,2.0,0.0,,
2009-11-22 04,,,2.0,0.0,3.0,0.0
2009-11-22 09,,,2.0,0.0,,
2009-11-22 12,,,1.0,0.0,,
2009-11-22 16,,,2.0,0.0,,
2009-11-22 17,,,8.0,1.0,,
2009-11-22 19,,,2.0,0.0,,
2009-11-23 00,,,2.0,0.0,1.0,0.0
2009-11-23 02,,,1.0,0.0,,
2009-11-23 14,,,1.0,0.0,2.0,0.0
2009-11-23 18,,,1.0,0.0,,
2009-11-23 19,,,1.0,0.0,1.0,0.0
2009-11-23 20,,,7.0,1.0,,
2009-11-23 21,,,1.0,0.0,,
2009-11-23 23,,,1.0,0.0,,
2009-11-24 00,,,1.0,0.0,,
2009-11-24 01,,,1.0,0.0,,
2009-11-24 09,,,1.0,0.0,3.0,0.0
2009-11-24 15,,,1.0,0.0,1.0,0.0
2009-11-25 10,,,1.0,0.0,,
2009-11-26 08,,,2.0,0.0,1.0,0.0
2009-11-26 14,,,6.0,1.0,,
2009-11-26 17,,,2.0,0.0,,
2009-11-26 22,,,1.0,0.0,,
2009-11-27 07,,,1.0,0.0,2.0,0.0
2009-11-27 10,,,1.0,0.0,,
2009-11-27 14,,,2.0,0.0,,
2009-11-27 17,,,1.0,0.0,1.0,0.0
2009-11-27 20,,,2.0,0.0,,
2009-11-27 21,,,1.0,0.0,,
2009-11-27 23,,,5.0,1.0,1.0,0.0
2009-11-28 01,,,1.0,0.0,,
2009-11-28 06,,,1.0,0.0,,
2009-11-28 07,,,1.0,0.0,1.0,0.0
2009-11-28 10,,,1.0,0.0,,
2009-11-28 11,,,1.0,0.0,,
2009-11-28 12,,,1.0,0.0,,
2009-11-28 13,,,1.0,0.0,3.0,0.0
2009-11-28 16,,,3.0,0.0,2.0,0.0
2009-11-28 18,,,1.0,0.0,,
2009-11-29 02,,,1.0,0.0,,
2009-11-29 07,,,1.0,0.0,,
2009-11-29 08,,,1.0,0.0,,
2009-11-29 10,,,1.0,0.0,,
2009-11-29 13,,,1.0,0.0,,
2009-11-29 23,,,1.0,0.0,,
2009-11-30 00,,,1.0,0.0,,
2009-11-30 01,,,1.0,0.0,4.0,0.0
2009-11-30 03,,,1.0,0.0,,
2009-11-30 12,,,2.0,0.0,2.0,0.0
2009-11-30 15,,,1.0,0.0,,
2009-11-30 19,,,1.0,0.0,1.0,0.0
2009-11-30 22,,,2.0,0.0,,
2009-12-01 07,,,1.0,0.0,,
2009-12-01 09,,,1.0,0.0,,
2009-12-01 10,,,3.0,1.0,,
2009-12-01 11,,,2.0,0.0,,
2009-12-01 13,,,1.0,0.0,,
2009-12-01 14,,,2.0,0.0,1.0,0.0
2009-12-01 22,,,1.0,0.0,,
2009-12-01 23,,,1.0,0.0,,
2009-12-02 02,,,1.0,0.0,,
2009-12-02 08,,,1.0,0.0,,
2009-12-02 16,,,4.0,1.0,1.0,0.0
2009-12-02 17,,,4.0,1.0,,
2009-12-02 18,,,7.0,1.0,,
2009-12-02 19,,,1.0,0.0,,
2009-12-02 21,,,4.0,0.0,,
2009-12-03 02,,,1.0,0.0,1.0,0.0
2009-12-03 04,,,2.0,0.0,1.0,0.0
2009-12-03 08,,,1.0,0.0,,
2009-12-03 10,,,3.0,0.0,3.0,0.0
2009-12-03 14,,,1.0,0.0,1.0,0.0
2009-12-03 17,,,2.0,0.0,,
2009-12-03 20,,,5.0,1.0,,
2009-12-04 01,,,1.0,0.0,,
2009-12-04 04,,,1.0,0.0,,
2009-12-04 06,,,1.0,0.0,,
2009-12-04 07,,,1.0,0.0,,
2009-12-04 10,,,2.0,0.0,1.0,0.0
2009-12-04 13,,,1.0,0.0,,
2009-12-04 14,,,1.0,0.0,,
2009-12-04 19,,,1.0,0.0,1.0,0.0
2009-12-05 00,,,1.0,0.0,,
2009-12-05 06,,,1.0,0.0,,
2009-12-05 09,,,1.0,0.0,,
2009-12-05 11,,,1.0,0.0,1.0,0.0
2009-12-05 13,,,1.0,0.0,,
2009-12-05 14,,,4.0,1.0,2.0,0.0
2009-12-05 17,,,2.0,0.0,,
2009-12-05 23,,,1.0,0.0,,
2009-12-06 01,,,1.0,0.0,,
2009-12-06 05,,,1.0,0.0,,
2009-12-06 07,,,1.0,0.0,1.0,0.0
2009-12-06 18,,,2.0,0.0,,
2009-12-06 20,,,1.0,0.0,,
2009-12-07 05,,,4.0,1.0,,
2009-12-07 06,,,2.0,0.0,1.0,0.0
2009-12-07 08,,,5.0,1.0,2.0,0.0
2009-12-07 11,,,1.0,0.0,2.0,0.0
2009-12-07 15,,,1.0,0.0,4.0,0.0
2009-12-07 16,,,1.0,0.0,12.0,1.0
2009-12-08 05,,,1.0,0.0,2.0,0.0
2009-12-08 08,,,1.0,0.0,,
2009-12-08 10,,,1.0,0.0,,
2009-12-08 13,,,1.0,0.0,,
2009-12-08 15,,,1.0,0.0,2.0,0.0
2009-12-08 21,,,1.0,0.0,,
2009-12-09 01,,,1.0,0.0,,
2009-12-09 02,,,3.0,0.0,,
2009-12-09 23,,,3.0,1.0,1.0,0.0
2009-12-10 00,,,1.0,0.0,1.0,0.0
2009-12-10 05,,,1.0,0.0,,
2009-12-10 07,,,2.0,0.0,,
2009-12-10 22,,,1.0,0.0,2.0,0.0
2009-12-10 23,,,1.0,0.0,,
2009-12-11 03,,,9.0,1.0,,
2009-12-11 06,,,1.0,0.0,2.0,0.0
2009-12-11 13,,,1.0,0.0,,
2009-12-11 17,,,1.0,0.0,3.0,0.0
2009-12-11 18,,,2.0,0.0,,
2009-12-11 20,,,2.0,0.0,,
2009-12-12 00,,,9.0,1.0,,
2009-12-12 01,,,2.0,0.0,,
2009-12-12 06,,,1.0,0.0,,
2009-12-12 08,,,1.0,0.0,2.0,0.0
2009-12-12 12,,,1.0,0.0,1.0,0.0
2009-12-12 13,,,1.0,0.0,1.0,0.0
2009-12-12 16,,,5.0,0.0,,
2009-12-12 17,,,5.0,0.0,,
2009-12-12 18,,,1.0,0.0,,
2009-12-12 19,,,1.0,0.0,2.0,0.0
2009-12-12 20,,,1.0,0.0,7.0,1.0
2009-12-12 21,,,2.0,0.0,,
2009-12-12 23,,,1.0,0.0,,
2009-12-13 10,,,1.0,0.0,1.0,0.0
2009-12-13 15,,,3.0,0.0,4.0,1.0
2009-12-13 19,,,2.0,0.0,,
2009-12-14 00,,,2.0,0.0,,
2009-12-14 05,,,1.0,0.0,,
2009-12-15 04,,,2.0,0.0,,
2009-12-15 07,,,2.0,0.0,3.0,0.0
2009-12-15 11,,,1.0,0.0,2.0,0.0
2009-12-15 15,,,3.0,0.0,,
2009-12-16 03,,,1.0,0.0,,
2009-12-16 13,,,1.0,0.0,,
2009-12-16 20,,,2.0,0.0,,
2009-12-16 22,,,2.0,0.0,,
2009-12-17 03,,,1.0,0.0,,
2009-12-17 10,,,1.0,0.0,,
2009-12-17 11,,,1.0,0.0,,
2009-12-17 13,,,1.0,0.0,,
2009-12-17 19,,,1.0,0.0,,
2009-12-17 21,,,4.0,1.0,,
2009-12-17 22,,,1.0,0.0,,
2009-12-18 02,,,1.0,0.0,,
2009-12-18 04,,,1.0,0.0,,
2009-12-18 07,,,1.0,0.0,,
2009-12-18 14,,,1.0,0.0,5.0,0.0
2009-12-18 20,,,1.0,0.0,,
2009-12-18 23,,,2.0,0.0,,
2009-12-19 01,,,4.0,1.0,,
2009-12-19 07,,,1.0,0.0,,
2009-12-19 08,,,1.0,0.0,3.0,0.0
2009-12-19 11,,,1.0,0.0,,
2009-12-19 15,,,1.0,0.0,,
2009-12-19 18,,,1.0,0.0,,
2009-12-19 22,,,1.0,0.0,,
2009-12-20 10,,,1.0,0.0,,
2009-12-20 13,,,3.0,0.0,,
2009-12-20 15,,,1.0,0.0,,
2009-12-20 16,,,1.0,0.0,,
2009-12-20 20,,,2.0,0.0,,
2009-12-20 21,,,2.0,0.0,,
2009-12-20 23,,,1.0,0.0,,
2009-12-21 00,,,1.0,0.0,,
2009-12-21 08,,,1.0,0.0,,
2009-12-21 12,,,2.0,0.0,,
2009-12-22 07,,,1.0,0.0,,
2009-12-22 12,,,1.0,0.0,,
2009-12-23 01,,,1.0,0.0,2.0,0.0
2009-12-23 05,,,1.0,0.0,,
2009-12-23 17,,,2.0,0.0,,
2009-12-23 22,,,1.0,0.0,,
2009-12-24 01,,,1.0,0.0,,
2009-12-24 10,,,1.0,0.0,,
2009-12-24 12,,,1.0,0.0,,
2009-12-24 16,,,1.0,0.0,,
2009-12-26 03,,,1.0,0.0,,
2009-12-26 04,,,1.0,0.0,,
2009-12-26 17,,,1.0,0.0,,
2009-12-27 15,,,1.0,0.0,,
2009-12-27 16,,,1.0,0.0,,
2009-12-28 19,,,2.0,0.0,,
2009-12-29 13,,,2.0,0.0,,
2009-12-29 15,,,1.0,0.0,,
2009-12-31 10,,,8.0,1.0,,
2010-01-01 00,,,1.0,0.0,,
2010-01-01 01,,,1.0,0.0,,
2010-01-01 21,,,1.0,0.0,,
2010-01-02 03,,,1.0,0.0,,
2010-01-02 07,,,3.0,0.0,,
2010-01-03 14,,,2.0,0.0,,
2010-01-03 23,,,2.0,0.0,,
2010-01-04 08,,,2.0,0.0,,
2010-01-04 16,,,1.0,0.0,,
2010-01-04 19,,,1.0,0.0,1.0,0.0
2010-01-04 20,,,1.0,0.0,,
2010-01-05 01,,,1.0,0.0,,
2010-01-05 03,,,2.0,0.0,,
2010-01-05 10,,,1.0,0.0,1.0,0.0
2010-01-05 11,,,1.0,0.0,2.0,0.0
2010-01-05 15,,,1.0,0.0,,
2010-01-05 18,,,2.0,0.0,,
2010-01-05 20,,,1.0,0.0,,
2010-01-06 03,,,1.0,0.0,,
2010-01-06 07,,,1.0,0.0,1.0,0.0
2010-01-06 08,,,2.0,0.0,,
2010-01-06 12,,,2.0,0.0,1.0,0.0
2010-01-07 01,,,1.0,0.0,,
2010-01-07 02,,,1.0,0.0,,
2010-01-08 00,,,1.0,0.0,,
2010-01-08 06,,,2.0,0.0,,
2010-01-08 20,,,1.0,0.0,10.0,1.0
2010-01-08 21,,,1.0,0.0,,
2010-01-08 23,,,1.0,0.0,,
2010-01-09 01,,,1.0,0.0,,
2010-01-09 15,,,2.0,0.0,,
2010-01-09 17,,,1.0,0.0,,
2010-01-10 00,,,1.0,0.0,1.0,0.0
2010-01-10 04,,,1.0,0.0,,
2010-01-10 08,,,1.0,0.0,,
2010-01-10 14,,,1.0,0.0,,
2010-01-10 17,,,1.0,0.0,,
2010-01-10 18,,,1.0,0.0,,
2010-01-10 22,,,2.0,0.0,1.0,0.0
2010-01-11 01,,,1.0,0.0,,
2010-01-11 05,,,1.0,0.0,,
2010-01-11 23,,,1.0,0.0,,
2010-01-12 01,,,1.0,0.0,,
2010-01-12 13,,,1.0,0.0,,
2010-01-12 15,,,1.0,0.0,,
2010-01-12 18,,,1.0,0.0,,
2010-01-12 20,,,2.0,0.0,,
2010-01-13 04,,,1.0,0.0,1.0,0.0
2010-01-13 10,,,1.0,0.0,,
2010-01-14 13,,,3.0,1.0,,
2010-01-15 05,,,1.0,0.0,,
2010-01-15 11,,,1.0,0.0,,
2010-01-15 12,,,1.0,0.0,,
2010-01-15 17,,,1.0,0.0,,
2010-01-15 18,,,1.0,0.0,,
2010-01-17 10,,,1.0,0.0,,
2010-01-17 15,,,1.0,0.0,,
2010-01-18 19,,,1.0,0.0,,
2010-01-18 22,,,1.0,0.0,,
2010-01-19 06,,,1.0,0.0,,
2010-01-19 18,,,1.0,0.0,,
2010-01-20 18,,,1.0,0.0,,
2010-01-20 21,,,2.0,0.0,,
2010-01-21 00,,,1.0,0.0,1.0,0.0
2010-01-21 12,,,1.0,0.0,,
2010-01-21 15,,,1.0,0.0,,
2010-01-22 07,,,1.0,0.0,,
2010-01-22 09,,,1.0,0.0,1.0,0.0
2010-01-22 13,,,1.0,0.0,1.0,0.0
2010-01-22 15,,,1.0,0.0,,
2010-01-22 20,,,1.0,0.0,1.0,0.0
2010-01-22 23,,,1.0,0.0,,
2010-01-23 22,,,1.0,0.0,,
2010-01-24 01,,,2.0,1.0,,
2010-01-24 08,,,4.0,1.0,,
2010-01-24 09,,,1.0,0.0,,
2010-01-24 14,,,1.0,0.0,,
2010-01-25 12,,,1.0,0.0,,
2010-01-25 13,,,1.0,0.0,,
2010-01-25 18,,,1.0,0.0,,
2010-01-25 22,,,1.0,0.0,,
2010-01-25 23,,,2.0,0.0,,
2010-01-26 02,,,1.0,0.0,,
2010-01-26 03,,,1.0,0.0,,
2010-01-26 04,,,1.0,0.0,,
2010-01-26 08,,,1.0,0.0,,
2010-01-26 10,,,1.0,0.0,,
2010-01-26 14,,,2.0,0.0,,
2010-01-27 04,,,3.0,1.0,,
2010-01-27 10,,,1.0,0.0,,
2010-01-27 18,,,4.0,1.0,,
2010-01-27 19,,,1.0,0.0,,
2010-01-27 20,,,2.0,0.0,,
2010-01-28 07,,,1.0,0.0,,
2010-01-28 13,,,3.0,0.0,,
2010-01-28 14,,,1.0,0.0,,
2010-01-28 17,,,1.0,0.0,,
2010-01-28 18,,,8.0,1.0,,
2010-01-28 20,,,2.0,0.0,,
2010-01-28 22,,,1.0,0.0,,
2010-01-29 03,,,1.0,0.0,,
2010-01-29 04,,,1.0,0.0,1.0,0.0
2010-01-29 07,,,1.0,0.0,,
2010-01-29 14,,,2.0,0.0,,
2010-01-29 15,,,1.0,0.0,,
2010-01-29 17,,,1.0,0.0,2.0,0.0
2010-01-29 20,,,8.0,1.0,,
2010-01-29 22,,,2.0,0.0,,
2010-01-29 23,,,1.0,0.0,,
2010-01-30 01,,,1.0,0.0,,
2010-01-30 02,,,2.0,0.0,,
2010-01-30 08,,,1.0,0.0,,
2010-01-30 09,,,1.0,0.0,,
2010-01-30 12,,,1.0,0.0,,
2010-01-30 13,,,1.0,0.0,,
2010-01-30 21,,,1.0,0.0,,
2010-01-30 22,,,2.0,0.0,,
2010-01-31 12,,,1.0,0.0,,
2010-01-31 21,,,1.0,0.0,,
2010-01-31 22,,,1.0,0.0,,
2010-02-01 02,,,1.0,0.0,,
2010-02-01 04,,,2.0,0.0,,
2010-02-01 10,,,1.0,0.0,,
2010-02-01 11,,,1.0,0.0,,
2010-02-01 13,,,1.0,0.0,,
2010-02-01 21,,,2.0,0.0,,
2010-02-02 08,,,1.0,0.0,,
2010-02-02 09,,,1.0,0.0,,
2010-02-02 17,,,2.0,0.0,,
2010-02-02 18,,,1.0,0.0,,
2010-02-02 22,,,1.0,0.0,1.0,0.0
2010-02-03 05,,,1.0,0.0,,
2010-02-03 06,,,2.0,0.0,,
2010-02-03 10,,,3.0,0.0,,
2010-02-03 11,,,1.0,0.0,,
2010-02-03 12,,,1.0,0.0,,
2010-02-03 20,,,1.0,0.0,,
2010-02-03 21,,,1.0,0.0,,
2010-02-04 07,,,1.0,0.0,,
2010-02-04 11,,,1.0,0.0,,
2010-02-04 16,,,2.0,0.0,,
2010-02-04 20,,,1.0,0.0,,
2010-02-04 22,,,1.0,0.0,,
2010-02-05 17,,,1.0,0.0,1.0,0.0
2010-02-05 19,,,1.0,0.0,,
2010-02-05 23,,,1.0,0.0,,
2010-02-06 00,,,1.0,0.0,,
2010-02-07 14,,,1.0,0.0,,
2010-02-08 06,,,1.0,0.0,,
2010-02-08 12,,,1.0,0.0,,
2010-02-08 17,,,1.0,0.0,,
2010-02-09 01,,,2.0,0.0,1.0,0.0
2010-02-09 04,,,1.0,0.0,1.0,0.0
2010-02-09 15,,,1.0,0.0,,
2010-02-09 20,,,1.0,0.0,1.0,0.0
2010-02-09 23,,,2.0,0.0,,
2010-02-10 00,,,1.0,0.0,,
2010-02-10 02,,,1.0,0.0,,
2010-02-10 06,,,1.0,0.0,,
2010-02-10 14,,,1.0,0.0,1.0,0.0
2010-02-10 18,,,1.0,0.0,,
2010-02-10 21,,,1.0,0.0,1.0,0.0
2010-02-10 23,,,1.0,0.0,,
2010-02-11 01,,,2.0,1.0,,
2010-02-11 02,,,2.0,1.0,,
2010-02-11 03,,,2.0,1.0,,
2010-02-11 04,,,1.0,0.0,,
2010-02-11 05,,,1.0,0.0,,
2010-02-11 08,,,3.0,1.0,,
2010-02-11 09,,,1.0,0.0,,
2010-02-11 11,,,2.0,0.0,,
2010-02-11 13,,,1.0,0.0,1.0,0.0
2010-02-11 15,,,8.0,1.0,,
2010-02-11 16,,,6.0,1.0,1.0,0.0
2010-02-12 00,,,3.0,0.0,,
2010-02-12 01,,,2.0,0.0,,
2010-02-12 03,,,2.0,0.0,,
2010-02-12 05,,,2.0,0.0,,
2010-02-12 07,,,1.0,0.0,,
2010-02-12 14,,,1.0,0.0,,
2010-02-12 20,,,2.0,0.0,,
2010-02-13 06,,,1.0,0.0,,
2010-02-14 05,,,1.0,0.0,,
2010-02-14 13,,,1.0,0.0,,
2010-02-14 15,,,3.0,0.0,,
2010-02-14 17,,,3.0,0.0,,
2010-02-14 20,,,1.0,0.0,,
2010-02-15 05,,,1.0,0.0,,
2010-02-15 07,,,2.0,0.0,,
2010-02-15 09,,,1.0,0.0,,
2010-02-15 14,,,1.0,0.0,,
2010-02-15 15,,,3.0,0.0,,
2010-02-15 16,,,2.0,0.0,,
2010-02-15 17,,,8.0,1.0,,
2010-02-15 18,,,3.0,0.0,,
2010-02-15 23,,,1.0,0.0,,
2010-02-16 04,,,2.0,0.0,,
2010-02-16 05,,,1.0,0.0,,
2010-02-16 08,,,1.0,0.0,,
2010-02-16 14,,,1.0,0.0,,
2010-02-16 21,,,1.0,0.0,,
2010-02-17 02,,,1.0,0.0,,
2010-02-18 00,,,2.0,0.0,,
2010-02-18 07,,,1.0,0.0,,
2010-02-18 11,,,1.0,0.0,5.0,1.0
2010-02-18 12,,,1.0,0.0,6.0,1.0
2010-02-19 08,,,1.0,0.0,,
2010-02-19 11,,,1.0,0.0,,
2010-02-19 21,,,1.0,0.0,,
2010-02-20 00,,,2.0,0.0,,
2010-02-20 11,,,1.0,0.0,,
2010-02-20 12,,,2.0,0.0,,
2010-02-21 04,,,1.0,0.0,,
2010-02-21 05,,,4.0,0.0,1.0,0.0
2010-02-21 09,,,2.0,0.0,,
2010-02-21 14,,,1.0,0.0,,
2010-02-21 15,,,1.0,0.0,,
2010-02-21 16,,,4.0,0.0,,
2010-02-21 17,,,2.0,0.0,,
2010-02-21 18,,,4.0,1.0,,
2010-02-21 19,,,1.0,0.0,,
2010-02-21 21,,,6.0,1.0,,
2010-02-21 23,,,1.0,0.0,,
2010-02-22 01,,,1.0,0.0,,
2010-02-22 02,,,2.0,0.0,,
2010-02-22 03,,,2.0,0.0,,
2010-02-22 04,,,2.0,0.0,,
2010-02-22 05,,,1.0,0.0,,
2010-02-22 10,,,1.0,0.0,,
2010-02-22 12,,,3.0,0.0,,
2010-02-22 13,,,2.0,0.0,,
2010-02-22 19,,,2.0,0.0,1.0,0.0
2010-02-23 17,,,1.0,0.0,,
2010-02-23 20,,,2.0,0.0,,
2010-02-24 15,,,1.0,0.0,,
2010-02-24 21,,,2.0,0.0,,
2010-02-25 00,,,1.0,0.0,,
2010-02-26 09,,,2.0,0.0,,
2010-02-26 13,,,2.0,0.0,,
2010-02-26 16,,,1.0,0.0,,
2010-02-26 23,,,6.0,1.0,,
2010-02-27 01,,,3.0,0.0,,
2010-02-27 02,,,1.0,0.0,,
2010-02-27 03,,,3.0,0.0,,
2010-02-27 04,,,2.0,0.0,,
2010-02-27 05,,,3.0,0.0,,
2010-02-27 08,,,3.0,0.0,,
2010-02-27 09,,,1.0,0.0,,
2010-02-27 10,,,1.0,0.0,1.0,0.0
2010-02-27 11,,,1.0,0.0,,
2010-02-27 15,,,1.0,0.0,,
2010-02-27 16,,,1.0,0.0,,
2010-02-27 17,,,1.0,0.0,,
2010-02-27 21,,,1.0,0.0,,
2010-02-27 22,,,1.0,0.0,,
2010-02-28 04,,,1.0,0.0,,
2010-02-28 15,,,1.0,0.0,,
2010-02-28 16,,,2.0,0.0,,
2010-02-28 17,,,1.0,0.0,,
2010-03-01 05,,,1.0,0.0,,
2010-03-01 10,,,1.0,0.0,1.0,0.0
2010-03-01 11,,,2.0,0.0,,
2010-03-01 12,,,1.0,0.0,,
2010-03-01 13,,,1.0,0.0,1.0,0.0
2010-03-01 21,,,1.0,0.0,,
2010-03-02 06,,,1.0,0.0,,
2010-03-02 13,,,1.0,0.0,,
2010-03-02 14,,,1.0,0.0,,
2010-03-02 15,,,3.0,1.0,,
2010-03-02 19,,,2.0,0.0,1.0,0.0
2010-03-02 20,,,1.0,0.0,,
2010-03-03 04,,,1.0,0.0,,
2010-03-03 06,,,1.0,0.0,,
2010-03-03 13,,,1.0,0.0,,
2010-03-03 21,,,3.0,1.0,,
2010-03-04 10,,,2.0,0.0,,
2010-03-04 11,,,1.0,0.0,1.0,0.0
2010-03-04 12,,,1.0,0.0,,
2010-03-04 13,,,1.0,0.0,,
2010-03-04 15,,,2.0,0.0,,
2010-03-05 02,,,3.0,1.0,,
2010-03-05 16,,,1.0,0.0,,
2010-03-05 20,,,1.0,0.0,,
2010-03-06 05,,,1.0,0.0,,
2010-03-06 19,,,1.0,0.0,,
2010-03-09 00,,,1.0,0.0,,
2010-03-10 01,,,1.0,0.0,,
2010-03-10 14,,,1.0,0.0,,
2010-03-10 17,,,1.0,0.0,,
2010-03-10 20,,,2.0,0.0,,
2010-03-11 07,,,1.0,0.0,,
2010-03-11 15,,,3.0,1.0,,
2010-03-12 08,,,1.0,0.0,,
2010-03-12 10,,,1.0,0.0,,
2010-03-12 11,,,1.0,0.0,,
2010-03-14 20,,,1.0,0.0,1.0,0.0
2010-03-14 23,,,1.0,0.0,,
2010-03-15 21,,,1.0,0.0,,
2010-03-17 19,,,2.0,0.0,3.0,1.0
2010-03-18 14,,,1.0,0.0,,
2010-03-18 15,,,1.0,0.0,,
2010-03-19 05,,,10.0,1.0,,
2010-03-19 08,,,1.0,0.0,,
2010-03-20 08,,,1.0,0.0,,
2010-03-20 12,,,3.0,0.0,,
2010-03-21 09,,,1.0,0.0,,
2010-03-21 14,,,4.0,0.0,,
2010-03-22 11,,,1.0,0.0,,
2010-03-22 13,,,1.0,0.0,,
2010-03-22 14,,,1.0,0.0,,
2010-03-22 19,,,1.0,0.0,,
2010-03-24 02,,,1.0,0.0,,
2010-03-24 13,,,1.0,0.0,,
2010-03-25 03,,,1.0,0.0,,
2010-03-26 11,,,1.0,0.0,,
2010-03-26 13,,,2.0,0.0,,
2010-03-26 23,,,1.0,0.0,,
2010-03-27 01,,,1.0,0.0,,
2010-03-27 07,,,1.0,0.0,,
2010-03-28 15,,,1.0,0.0,,
2010-03-29 01,,,1.0,0.0,,
2010-03-29 22,,,2.0,0.0,,
2010-03-29 23,,,1.0,0.0,,
2010-03-30 03,,,1.0,0.0,,
2010-03-30 04,,,1.0,0.0,,
2010-03-30 06,,,1.0,0.0,,
2010-03-30 13,,,3.0,1.0,1.0,0.0
2010-03-30 16,,,1.0,0.0,1.0,0.0
2010-03-31 08,,,1.0,0.0,,
2010-03-31 12,,,1.0,0.0,,
2010-04-01 02,,,1.0,0.0,1.0,0.0
2010-04-01 19,,,1.0,0.0,,
2010-04-02 02,,,1.0,0.0,,
2010-04-02 03,,,1.0,0.0,,
2010-04-02 08,,,1.0,0.0,,
2010-04-03 00,,,1.0,0.0,,
2010-04-03 05,,,1.0,0.0,,
2010-04-03 09,,,1.0,0.0,,
2010-04-03 14,,,1.0,0.0,,
2010-04-04 02,,,1.0,0.0,,
2010-04-05 03,,,1.0,0.0,,
2010-04-05 05,,,1.0,0.0,,
2010-04-05 14,,,1.0,0.0,,
2010-04-06 08,,,1.0,0.0,,
2010-04-06 19,,,10.0,1.0,,
2010-04-06 20,,,1.0,0.0,,
2010-04-07 00,,,1.0,0.0,,
2010-04-07 02,,,1.0,0.0,,
2010-04-07 03,,,2.0,0.0,,
2010-04-07 11,,,2.0,0.0,,
2010-04-07 15,,,1.0,0.0,1.0,0.0
2010-04-07 17,,,2.0,0.0,,
2010-04-07 22,,,1.0,0.0,,
2010-04-07 23,,,2.0,0.0,1.0,0.0
2010-04-08 00,,,7.0,1.0,,
2010-04-08 01,,,1.0,0.0,,
2010-04-08 05,,,1.0,0.0,,
2010-04-08 16,,,1.0,0.0,1.0,0.0
2010-04-09 01,,,14.0,1.0,,
2010-04-09 23,,,2.0,0.0,,
2010-04-10 07,,,1.0,0.0,,
2010-04-10 11,,,1.0,0.0,,
2010-04-11 02,,,1.0,0.0,,
2010-04-11 06,,,1.0,0.0,,
2010-04-11 22,,,1.0,0.0,,
2010-04-12 07,,,1.0,0.0,1.0,0.0
2010-04-12 09,,,1.0,0.0,,
2010-04-12 12,,,1.0,0.0,,
2010-04-12 15,,,8.0,1.0,1.0,0.0
2010-04-12 17,,,1.0,0.0,,
2010-04-12 18,,,2.0,0.0,,
2010-04-13 06,,,1.0,0.0,,
2010-04-13 13,,,2.0,0.0,,
2010-04-13 14,,,1.0,0.0,,
2010-04-13 16,,,2.0,0.0,,
2010-04-13 17,,,7.0,0.0,,
2010-04-13 18,,,2.0,0.0,,
2010-04-13 19,,,3.0,0.0,,
2010-04-13 22,,,1.0,0.0,,
2010-04-14 06,,,1.0,0.0,,
2010-04-14 08,,,1.0,0.0,,
2010-04-14 12,,,1.0,0.0,,
2010-04-15 00,,,1.0,0.0,,
2010-04-15 01,,,1.0,0.0,,
2010-04-15 03,,,1.0,0.0,,
2010-04-15 05,,,2.0,0.0,,
2010-04-15 06,,,6.0,1.0,1.0,0.0
2010-04-15 07,,,1.0,0.0,,
2010-04-15 08,,,7.0,1.0,,
2010-04-15 13,,,3.0,0.0,,
2010-04-15 17,,,1.0,0.0,,
2010-04-15 18,,,13.0,1.0,,
2010-04-15 19,,,21.0,1.0,,
2010-04-15 20,,,24.0,1.0,,
2010-04-15 21,,,8.0,0.0,,
2010-04-15 22,,,8.0,0.0,,
2010-04-15 23,,,4.0,0.0,,
2010-04-16 00,,,7.0,0.0,,
2010-04-16 01,,,4.0,0.0,,
2010-04-16 02,,,1.0,0.0,,
2010-04-16 03,,,1.0,0.0,,
2010-04-16 05,,,5.0,0.0,,
2010-04-16 06,,,4.0,0.0,,
2010-04-16 07,,,8.0,0.0,,
2010-04-16 08,,,3.0,0.0,,
2010-04-16 09,,,4.0,0.0,,
2010-04-16 12,,,13.0,0.0,,
2010-04-16 13,,,8.0,0.0,,
2010-04-16 14,,,8.0,0.0,,
2010-04-16 15,,,15.0,0.0,,
2010-04-16 16,,,16.0,0.0,,
2010-04-16 17,,,5.0,0.0,1.0,0.0
2010-04-16 18,,,6.0,0.0,,
2010-04-16 19,,,11.0,0.0,,
2010-04-16 21,,,1.0,0.0,,
2010-04-16 23,,,2.0,0.0,1.0,0.0
2010-04-17 00,,,5.0,0.0,,
2010-04-17 01,,,2.0,0.0,,
2010-04-17 02,,,3.0,0.0,,
2010-04-17 03,,,1.0,0.0,,
2010-04-17 04,,,1.0,0.0,,
2010-04-17 06,,,3.0,0.0,,
2010-04-17 08,,,1.0,0.0,,
2010-04-17 10,,,4.0,0.0,1.0,0.0
2010-04-17 12,,,1.0,0.0,,
2010-04-17 15,,,2.0,0.0,,
2010-04-17 17,,,1.0,0.0,,
2010-04-17 20,,,3.0,0.0,,
